T:298.15,pH:7.40,eH:0.00
-2140.839844,1,324 
-2141.228027,2,399 
-2139.978760,5,80 
-2140.262207,1,618 
-2140.858154,1,384 
-2140.071533,4,14 
-2140.858154,6,13 
-2142.245117,2,189 
-2142.189209,4,157 
-2141.211426,2,111 
-2141.346924,1,127 
-2141.042480,1,166 
-2141.487549,2,212 
-2142.460449,3,113 
-2142.419678,2,353 
-2142.460449,4,354 
-2142.073486,1,429 
-2142.610840,3,283 291 
-2143.882080,6,79 
-2141.614990,1,95 
-2141.715332,1,576 
-2141.793457,6,51 
-2141.711426,10,272 
-2141.461426,4,150 
-2140.808350,1,547 
-2140.237305,1,385 
-2140.808350,2,384 
-2140.765625,6,353 
-2140.532715,3,485 
-2140.611572,1,117 
-2140.957520,5,428 
-2139.896973,4,611 
-2140.146973,2,149 
-2140.032959,1,244 
-2140.912842,6,545 
-2139.877930,5,131 
-2139.145020,6,511 
-2139.281006,1,300 
-2138.718994,6,385 
-2138.195068,1,484 
-2137.997070,2,383 
-2138.110840,6,243 
-2137.861816,2,150 
-2137.531006,2,429 
-2137.347900,2,85 
-2137.429932,4,271 
-2138.491699,2,610 
-2137.746582,4,561 
-2138.443604,2,17 
-2138.488281,2,354 
-2137.988281,3,335 
-2137.673340,5,227 
-2137.481445,3,617 
-2137.546387,1,563 
-2137.436523,2,244 
-2136.893311,1,213 
-2137.656250,4,486 
-2137.572266,1,272 
-2138.083252,1,334 
-2140.327393,6,94 
-2140.642334,3,226 
-2140.726318,2,271 
-2141.565430,1,384 
-2141.757324,3,618 
-2142.003174,3,149 
-2141.690186,5,227 
-2141.647705,9,353 
-2141.455811,1,617 
-2141.410645,1,50 
-2141.337402,3,577 
-2141.382324,3,51 
-2141.748291,4,428 
-2141.502441,2,150 
-2141.612305,4,243 
-2141.567383,1,50 
-2141.066406,4,335 
-2141.739258,6,562 
-2141.286133,4,325 
-2141.235352,1,333 
-2140.996338,2,485 
-2141.311279,4,226 
-2140.631348,1,563 
-2140.105469,2,484 
-2140.614502,3,334 
-2139.618408,2,86 
-2139.810303,3,618 
-2140.058350,1,149 
-2139.713623,4,14 
-2139.521729,1,617 
-2139.325684,2,561 
-2139.370850,1,51 
-2139.288818,1,272 
-2139.633545,2,13 
-2140.398682,4,486 
-2140.480469,1,271 
-2140.981689,3,324 
-2141.975586,4,85 
-2142.017334,1,354 
-2141.776367,6,485 
-2141.541260,3,429 
-2140.991211,2,333 
-2141.653320,12,548 
-2139.984375,3,236 
-2139.905273,1,615 
-2140.638428,1,510 
-2140.834229,1,618 
-2140.789551,1,353 
-2142.458740,1,235 
-2142.143799,1,227 
-2141.495850,4,547 
-2141.274658,3,211 
-2142.307617,2,129 
-2142.060547,4,150 
-2142.126465,7,563 
-2142.172119,2,354 
-2142.020996,3,303 
-2141.207520,3,611 
-2141.161865,2,353 
-2141.839844,1,212 
-2142.442871,1,548 
-2141.603271,1,284 
-2141.104248,1,115 
-2140.994385,8,244 
-2140.791504,7,614 
-2140.689209,1,159 
-2141.781982,4,610 
-2141.856934,5,335 
-2141.781982,1,333 
-2141.824707,3,354 
-2142.104980,1,114 
-2142.393066,4,226 
-2143.918945,2,559 
-2143.949219,16,576 
-2143.606201,2,398 
-2143.676270,1,335 
-2143.502197,5,272 
-2144.474854,1,283 291 
-2145.206543,13,562 
-2145.290527,4,271 
-2145.423096,2,127 
-2144.887207,7,292 284 
-2145.179199,9,428 
-2144.617188,1,385 
-2144.622070,3,577 
-2144.227051,2,223 
-2144.554199,13,399 
-2144.493164,2,615 
-2144.201172,2,227 
-2143.898682,1,617 
-2144.006592,2,243 
-2144.397217,4,168 
-2143.921143,4,213 
-2143.843018,4,50 
-2143.569092,2,383 
-2143.252930,1,398 
-2143.333984,3,51 
-2143.533203,2,486 
-2143.835693,1,618 
-2143.727539,2,244 
-2143.039795,5,16 
-2143.386719,4,399 
-2143.682617,1,226 
-2143.743652,3,614 
-2143.274658,1,325 
-2143.124512,1,211 
-2143.046387,8,50 
-2142.998047,1,353 
-2142.993164,1,576 
-2140.808105,4,590 
-2140.136230,3,547 
-2139.371094,1,585 
-2139.449219,3,51 
-2142.013184,1,589 
-2141.094238,3,608 
-2140.309570,1,14 
-2140.766602,2,18 
-2141.563477,1,384 
-2141.312012,4,617 
-2141.976074,2,212 
-2141.517090,1,213 
-2141.644287,3,300 
-2141.387207,1,291 284 
-2141.573730,5,618 
-2142.449219,1,283 291 
-2142.376221,8,333 
-2142.030273,3,398 
-2141.623535,1,166 
-2141.888672,3,160 
-2141.657471,6,211 
-2142.116455,2,587 
-2142.156250,1,335 
-2142.834473,3,212 
-2141.618652,1,532 
-2140.789551,4,561 
-2141.126465,1,399 
-2141.432373,4,605 
-2141.889648,9,324 
-2142.471436,5,334 
-2141.076416,4,191 
-2140.092773,1,111 
-2139.857666,8,485 
-2140.281494,3,225 
-2140.321289,3,354 
-2140.801758,6,13 
-2140.459961,1,398 
-2140.063965,1,223 
-2140.168701,1,548 
-2140.119629,3,615 
-2141.292480,1,531 
-2141.184082,2,170 
-2139.467041,1,460 
-2138.986328,4,14 
-2138.771484,2,617 
-2137.776367,1,86 
-2139.493408,7,461 
-2139.818359,2,399 
-2139.957031,7,604 
-2139.953613,7,577 
-2140.611572,2,17 
-2140.723633,4,243 
-2141.075195,2,13 
-2140.963379,3,244 
-2140.754395,3,429 
-2140.685303,3,50 
-2140.688232,11,190 
-2140.753174,4,51 
-2139.792969,1,118 
-2139.672363,1,605 
-2139.867432,2,428 
-2139.939453,1,614 
-2139.806396,3,303 
-2140.802490,7,85 
-2140.935547,1,300 
-2141.154297,3,563 
-2140.631348,4,484 
-2141.154297,1,485 
-2140.829346,1,429 
-2141.819336,8,113 
-2141.752197,2,50 
-2142.077148,1,428 
-2141.335205,6,297 
-2141.587158,1,303 
-2141.742676,2,604 
-2141.703857,1,353 
-2141.628906,1,615 
-2141.395020,4,561 
-2141.084961,1,547 
-2140.088867,4,86 
-2139.355713,5,511 
-2140.088867,1,510 
-2139.741211,2,14 
-2139.088867,1,292 284 
-2139.399414,2,618 
-2138.729492,1,211 
-2138.785400,1,614 
-2138.493896,2,617 
-2138.633301,2,166 
-2138.899414,8,563 
-2138.609375,1,227 
-2138.366699,2,300 
-2138.433594,2,51 
-2138.541748,1,243 
-2138.819824,1,548 
-2139.564697,8,298 
-2139.226074,2,585 
-2140.607910,4,189 
-2139.194336,4,81 
-2139.637207,1,115 
-2139.775391,5,169 
-2139.635254,2,303 
-2139.557129,2,50 
-2138.599365,1,111 
-2138.739502,2,300 
-2138.779053,1,354 
-2139.128906,7,13 
-2139.416260,1,618 
-2139.663086,1,149 
-2139.622559,2,353 
-2139.663086,6,354 
-2139.622559,2,353 
-2138.936523,2,16 
-2138.412598,1,385 
-2138.077393,3,291 
-2138.763428,4,17 
-2138.830322,1,51 
-2139.165527,1,292 
-2139.004639,1,158 
-2138.246582,1,297 
-2138.481689,3,486 
-2138.206543,6,547 
-2138.098633,1,244 
-2138.815430,1,562 
-2137.432373,7,190 
-2137.245361,2,429 
-2136.520508,1,563 
-2136.741455,1,587 
-2136.397461,3,291 
-2136.332520,1,50 
-2136.197510,3,159 
-2136.358398,6,213 
-2135.845459,1,325 
-2135.894531,2,605 
-2136.469482,1,117 
-2137.182129,1,562 
-2137.764160,1,384 
-2138.532227,1,298 
-2137.948242,1,385 
-2137.774170,1,272 
-2138.065186,3,428 
-2138.306152,2,164 
-2137.376953,4,162 
-2138.436523,9,158 
-2138.610352,4,271 
-2139.135498,4,324 
-2138.902344,4,485 
-2138.888672,1,191 
-2139.354492,6,212 
-2138.827393,1,325 
-2139.107422,1,607 
-2139.053711,4,576 
-2139.163818,3,243 
-2138.640869,2,484 
-2139.398926,1,486 
-2139.677734,6,226 
-2139.897705,1,603 
-2137.693604,2,95 
-2137.559570,4,303 
-2137.498535,5,615 
-2138.895508,2,189 
-2138.168213,4,511 
-2138.843262,1,548 
-2138.607910,2,617 
-2140.812012,2,94 
-2140.167969,1,211 
-2139.790039,2,398 
-2139.094727,2,547 
-2139.227051,2,300 
-2139.098877,1,159 
-2139.374023,1,292 
-2139.383545,5,577 
-2140.100830,1,510 
-2139.804688,3,429 
-2139.805908,1,129 
-2140.125244,1,618 
-2140.520264,2,225 
-2140.945068,1,399 
-2141.916016,1,113 
-2142.559814,1,212 
-2143.104492,8,291 283 
-2142.889648,5,617 
-2142.645508,3,150 
-2141.267578,1,190 
-2140.345459,1,284 
-2140.422363,12,51 
-2140.987549,1,384 
-2141.239990,1,618 
-2140.512695,3,511 
-2140.573730,4,614 
-2140.595215,2,576 
-2140.186279,4,398 
-2140.903320,1,510 
-2141.322266,2,399 
-2139.076172,4,440 
-2138.999023,4,50 
-2141.245361,1,439 
-2141.133301,1,244 
-2140.568359,1,385 
-2140.394287,9,272 
-2141.772217,2,189 
-2141.084229,10,16 
-2140.113525,1,111 
-2140.368408,1,428 
-2139.723389,1,211 
-2139.897461,2,271 
-2138.968506,1,561 
-2137.572510,1,191 
-2137.684570,4,243 
-2138.372559,3,17 
-2138.144287,5,169 
-2137.867432,1,227 
-2137.937500,3,51 
-2138.182373,8,563 
-2138.629639,1,167 
-2138.366699,2,429 
-2137.599609,9,297 
-2137.250000,3,14 
-2137.140137,1,244 
-2136.737061,2,398 
-2137.361328,4,548 
-2137.471191,1,243 
-2137.410156,4,615 
-2137.759766,2,13 
-2138.279785,3,324 
-2138.575684,3,428 
-2138.502930,1,50 
-2138.503418,2,577 
-2138.249268,1,383 
-2138.077148,2,272 
-2137.876221,1,485 
-2137.478516,1,223 
-2138.202148,1,562 
-2137.383545,6,611 
-2137.034912,3,172 
-2136.452881,1,333 
-2136.457275,1,576 
-2136.218750,3,617 
-2136.616699,5,225 
-2136.887695,1,292 
-2137.059570,1,271 
-2137.344727,1,385 
-2137.069824,2,291 
-2137.065430,1,577 
-2136.893555,1,272 
-2137.065430,10,271 
-2136.342285,4,511 
-2136.385986,8,354 
-2137.786621,3,79 
-2138.128662,1,399 
-2139.024902,1,283 
-2138.354980,4,16 
-2138.400879,3,335 
-2138.468994,6,51 
-2139.305420,3,610 
-2139.259521,2,333 
-2138.990234,2,383 
-2139.660156,3,17 
-2140.398193,4,298 
-2140.717285,6,226 
-2141.450439,2,510 
-2142.445312,1,85 
-2142.440674,4,576 
-2142.684570,3,160 
-2142.695557,3,335 
-2142.376709,1,227 
-2142.308594,3,50 
-2141.958984,2,14 
-2141.908447,4,353 
-2142.128662,4,168 
-2142.133301,7,577 
-2142.213379,7,614 
-2142.076416,12,158 
-2142.653320,1,334 
-2142.899414,2,385 
-2141.890869,3,605 
-2141.363770,1,325 
-2141.388672,10,190 
-2141.572754,8,160 
-2142.075684,2,324 
-2141.464600,1,292 284 
-2141.530518,2,51 
-2141.877197,4,13 
-2141.809082,7,615 
-2141.877197,3,614 
-2141.705078,4,272 
-2141.336182,5,398 
-2141.613281,3,226 
-2141.289062,7,429 
-2142.270996,2,113 
-2142.203125,2,615 
-2141.953857,1,383 
-2141.841797,5,244 
-2141.687988,3,130 
-2141.043213,3,611 
-2141.368652,3,618 
-2141.542725,1,271 
-2141.469727,7,50 
-2140.496826,10,111 
-2141.647461,7,608 
-2141.886475,4,149 
-2142.249512,2,399 
-2141.711426,2,18 
-2141.702637,3,576 
-2141.932861,5,428 
-2141.689697,5,150 
-2140.094727,3,460 
-2140.081055,1,191 
-2141.053711,3,113 
-2141.846924,1,384 
-2141.892578,5,354 
-2141.932129,5,577 
-2142.170166,1,486 
-2141.996094,2,272 
-2141.956543,2,576 
-2142.496582,2,17 
-2142.608398,4,243 
-2142.481445,1,303 
-2142.694336,10,213 
-2142.768555,3,51 
-2142.940430,11,271 
-2144.531494,11,461 
-2144.179688,2,14 
-2143.196045,10,111 
-2142.934082,1,614 
-2142.761963,3,272 
-2142.464111,3,227 
-2142.815674,3,13 
-2142.855469,1,577 
-2142.809814,1,353 
-2142.382812,2,223 
-2141.888672,3,325 
-2140.617432,2,162 
-2140.916260,8,226 
-2140.776123,2,606 
-2140.542969,1,485 
-2140.967041,4,225 
-2140.614990,4,398 
-2140.502930,9,244 
-2140.677002,1,271 
-2140.095947,1,385 
-2141.036377,9,159 
-2140.689453,1,291 
-2140.929199,2,149 
-2140.935059,1,190 
-2140.500000,3,128 
-2140.052246,1,335 
-2139.765381,2,227 
-2139.408447,3,585 
-2139.016602,5,223 
-2139.163818,1,300 
-2139.207275,5,354 
-2138.669189,6,18 
-2138.767334,3,608 
-2138.669189,2,606 
-2138.991211,1,399 
-2139.411133,4,225 
-2139.686035,2,226 
-2139.430176,4,383 
-2140.277100,1,384 
-2140.103027,1,272 
-2141.050781,1,610 
-2141.521973,3,324 
-2142.895020,4,189 
-2143.864502,3,283 
-2143.730469,1,303 
-2143.814453,2,271 
-2143.772949,5,164 
-2142.893311,1,284 
-2142.815186,1,50 
-2142.077393,1,563 
-2142.067871,2,576 
-2141.913818,1,429 
-2142.911621,1,113 
-2142.698730,1,211 
-2142.852539,5,428 
-2142.698730,1,429 
-2142.677246,1,577 
-2142.529297,1,16 
-2142.663574,6,300 
-2142.751465,2,157 
-2142.531250,3,617 
-2143.274902,6,562 
-2142.055176,1,532 
-2142.634277,2,129 
-2142.860596,2,618 
-2142.580566,4,227 
-2143.077637,3,334 
-2141.300537,3,306 
-2141.162598,5,130 
-2141.179932,10,576 
-2141.327881,6,18 
-2139.932861,1,191 
-2139.416016,2,484 
-2139.241943,1,272 
-2139.515869,3,226 
-2138.750000,4,297 
-2139.266846,2,485 
-2138.795166,1,170 
-2138.777832,3,577 
-2138.852051,3,51 
-2137.868164,1,111 
-2138.852051,4,113 
-2137.052734,6,120 
-2137.304688,3,303 
-2136.977539,3,398 
-2138.204590,1,531 
-2139.224121,2,283 
-2139.401123,3,428 
-2140.791016,2,189 
-2141.022949,1,213 
-2142.824219,3,121 
-2143.269287,2,212 
-2143.638184,1,587 
-2144.165283,1,17 
-2144.107178,3,615 
-2143.853271,4,300 
-2144.000244,3,129 
-2143.555176,11,213 
-2143.550537,2,576 
-2143.634521,2,271 
-2142.911377,1,511 
-2143.023438,1,243 
-2142.676758,3,14 
-2142.439209,1,165 
-2142.167236,1,429 
-2141.992432,1,617 
-2142.584473,3,172 
-2142.395508,2,116 
-2142.155273,2,166 
-2141.446777,4,611 
-2141.726807,1,428 
-2142.461914,8,298 
-2142.215820,6,150 
-2142.090332,1,170 
-2142.338379,10,149 
-2144.040283,1,307 
-2143.259277,1,604 
-2143.126221,2,303 
-2142.793457,4,585 
-2141.124512,4,306 
-2139.919434,2,532 
-2140.598389,2,606 
-2140.502441,5,159 
-2142.230469,2,307 
-2142.791504,1,607 
-2142.966553,1,618 
-2143.270508,1,399 
-2143.407471,9,300 
-2144.657471,3,531 
-2145.388672,2,510 
-2145.723145,3,610 
-2145.644043,6,50 
-2145.095215,3,292 284 
-2145.100342,1,614 
-2145.289551,2,117 
-2144.633301,1,18 
-2143.572266,1,118 
-2144.006104,6,587 
-2143.721191,1,227 
-2144.172363,3,212 
-2144.167236,2,615 
-2144.025146,3,130 
-2144.729736,2,167 
-2144.812744,3,157 
-2144.989746,3,127 
-2145.791992,4,116 
-2145.060791,4,511 
-2144.952881,11,244 
-2144.953857,1,614 
-2145.061768,1,243 
-2144.889893,2,272 
-2144.287109,5,611 
-2145.018311,16,510 
-2144.768066,2,617 
-2145.010986,3,615 
-2144.768066,1,614 
-2144.627930,2,303 
-2144.378906,2,150 
-2144.457031,1,51 
-2144.628906,1,271 
-2144.049805,1,606 
-2145.013428,2,610 
-2145.620361,2,283 291 
-2145.349365,1,429 
-2145.561279,3,87 
-2145.111328,1,213 
-2145.292236,2,618 
-2145.525146,5,486 
-2144.798096,2,511 
-2145.525146,1,510 
-2145.447266,4,50 
-2145.080078,13,297 
-2144.688232,1,398 
-2144.634521,3,353 
-2144.416504,1,211 
-2144.250488,2,617 
-2144.168701,2,272 
-2144.056641,2,244 
-2144.137695,1,51 
-2144.190430,3,354 
-2143.978271,4,85 
-2144.062256,8,271 
-2143.989258,2,615 
-2144.041260,4,158 
-2144.071289,6,129 
-2142.677246,1,191 
-2142.862305,4,618 
-2142.616455,4,585 
-2142.862305,4,587 
-2142.916260,1,614 
-2142.780518,6,608 
-2143.151611,1,298 
-2142.456055,6,170 
-2142.836914,4,399 
-2143.211914,10,607 
-2142.757080,1,16 
-2142.751953,7,615 
-2141.955811,1,383 
-2142.184814,1,428 
-2141.812012,3,398 
-2142.924805,1,17 
-2143.170898,1,385 
-2143.415771,1,149 
-2143.745850,3,226 
-2145.136719,5,189 
-2145.054688,1,50 
-2143.213379,2,120 
-2143.325439,5,243 
-2145.166748,5,121 
-2144.110596,1,547 
-2143.893555,2,606 
-2143.008789,2,284 291 
-2143.018555,2,577 
-2143.268799,1,169 
-2143.402832,2,300 
-2142.871826,2,325 
-2142.582764,1,429 
-2142.332520,3,170 
-2143.217041,5,283 291 
-2140.820312,1,296 
-2141.113281,2,428 
-2141.171387,6,614 
-2141.161621,1,576 
-2141.120117,1,353 
-2140.803223,1,227 
-2141.829102,2,548 
-2142.172852,1,13 
-2144.575684,3,298 
-2143.866943,3,563 
-2143.808838,2,615 
-2142.577148,1,532 
-2143.228027,1,212 
-2143.228516,4,577 
-2142.884766,3,14 
-2141.922852,3,547 
-2141.625000,4,429 
-2140.513916,3,16 
-2139.974121,1,335 
-2140.163086,1,117 
-2140.221191,1,614 
-2140.261719,1,354 
-2141.211670,1,548 
-2140.220703,1,86 
-2140.302734,3,51 
-2140.228760,1,159 
-2140.010254,5,114 
-2140.327393,6,226 
-2140.464844,3,166 
-2140.596191,1,127 
-2140.650391,1,158 
-2140.335449,1,227 
-2140.225342,3,244 
-2140.588379,2,399 
-2140.904297,1,226 
-2140.874756,5,353 
-2140.986816,3,243 
-2142.194580,1,87 
-2142.112793,2,272 
-2142.663574,1,384 
-2142.604736,3,159 
-2142.686768,3,271 
-2141.702881,3,111 
-2141.621094,5,272 
-2142.863770,6,531 
-2143.201904,3,607 
-2143.666016,2,324 
-2143.652344,1,576 
-2143.694092,1,354 
-2144.378906,2,562 
-2145.164551,5,13 
-2145.246582,3,271 
-2145.332520,3,117 
-2145.331543,4,615 
-2145.349121,11,577 
-2145.350098,4,614 
-2144.676270,1,211 
-2143.802734,4,284 
-2144.063721,2,428 
-2143.921387,2,170 
-2143.877686,1,353 
-2144.092773,3,213 
-2143.219727,3,561 
-2142.644775,11,115 
-2142.532715,2,244 
-2142.472656,3,333 
-2142.467773,1,615 
-2143.068604,1,334 
-2141.245361,1,120 
-2140.882812,1,611 
-2140.923340,1,354 
-2141.117188,17,563 
-2140.837402,6,227 
-2141.083740,3,169 
-2140.875732,1,211 
-2141.556396,3,562 
-2141.172363,6,398 
-2140.386719,2,14 
-2139.887695,2,335 
-2139.997803,2,243 
-2140.448975,14,167 
-2139.971924,1,325 
-2140.758545,2,13 
-2141.107178,5,610 
-2141.384033,1,226 
-2141.271973,1,244 
-2141.024170,1,150 
-2141.025146,1,614 
-2140.972656,2,353 
-2141.963379,4,113 
-2141.914795,1,576 
-2139.640625,7,95 
-2140.117676,3,324 
-2140.229736,1,243 
-2140.293701,5,158 
-2140.052734,2,429 
-2140.293701,2,428 
-2139.507080,3,14 
-2140.075928,1,334 
-2140.532715,5,18 
-2140.451660,1,50 
-2140.850586,1,399 
-2141.328369,1,13 
-2140.794434,1,385 
-2141.328369,4,384 
-2141.327393,3,615 
-2141.248535,1,130 
-2141.327393,1,127 
-2141.375977,2,577 
-2141.193115,3,85 
-2141.139160,4,157 
-2140.414062,2,511 
-2139.914795,1,325 
-2138.275879,7,560 
-2138.492188,3,213 
-2138.741943,4,149 
-2138.663086,2,130 
-2138.528809,3,303 
-2139.400391,2,283 
-2139.399902,2,576 
-2138.468750,1,165 
-2138.969971,4,324 
-2138.719971,2,150 
-2138.934082,3,160 
-2138.934570,2,577 
-2139.117676,5,87 
-2139.161133,10,354 
-2139.233398,1,51 
-2141.038574,2,121 
-2139.233398,3,120 
-2138.392578,3,546 
-2140.663574,13,94 
-2140.619873,3,353 
-2140.507812,1,244 
-2140.551514,3,354 
-2140.072754,2,14 
-2139.236816,2,383 
-2139.262207,3,576 
-2139.049316,1,157 
-2139.524902,5,13 
-2139.499512,2,577 
-2139.415527,4,272 
-2139.440918,9,576 
-2139.961914,2,114 
-2139.914307,3,353 
-2139.998291,1,271 
-2140.045898,1,354 
-2140.097900,1,158 
-2140.912842,6,545 
-2140.549805,2,398 
-2142.298096,2,121 
-2142.410156,9,243 
-2142.343994,2,603 
-2140.633057,3,306 
-2140.979004,11,166 
-2140.968262,2,129 
-2140.270264,5,484 
-2139.465820,2,611 
-2139.711914,2,385 
-2139.100830,5,604 
-2139.272705,5,160 
-2139.400879,3,300 
-2138.207031,1,532 
-2138.876465,3,610 
-2140.264404,6,559 
-2138.519531,2,82 
-2138.993164,1,80 
-2138.911133,7,272 
-2139.636230,5,510 
-2138.647461,2,111 
-2138.533691,1,244 
-2140.238525,1,307 
-2140.548340,3,399 
-2140.230469,1,227 
-2140.081299,10,303 
-2139.661621,1,223 
-2138.926270,5,511 
-2138.141602,1,563 
-2137.975098,2,605 
-2137.906982,1,50 
-2137.877441,1,353 
-2138.297363,2,225 
-2138.011475,1,398 
-2138.050049,1,354 
-2138.294922,1,149 
-2138.885010,1,384 
-2139.839355,2,606 
-2139.365723,3,82 
-2140.091064,1,510 
-2139.854004,1,211 
-2139.479004,2,585 
-2139.970947,4,485 
-2140.444580,1,80 
-2140.197754,3,150 
-2140.527588,4,226 
-2140.387207,6,81 
-2141.117920,1,562 
-2140.903809,1,85 
-2140.987793,2,271 
-2141.041992,5,614 
-2141.718750,2,212 
-2141.322998,8,223 
-2141.032227,5,159 
-2141.144043,3,243 
-2141.521973,5,587 
-2141.831055,1,399 
-2142.063965,7,486 
-2142.190918,1,158 
-2143.168945,5,113 
-2142.691162,3,14 
-2143.105713,2,168 
-2143.354736,4,149 
-2142.786865,2,335 
-2142.243164,6,292 284 
-2142.259521,6,130 
-2142.214844,1,353 
-2141.916016,2,227 
-2141.788086,5,116 
-2141.950195,3,607 
-2141.640137,3,291 284 
-2141.530273,6,244 
-2141.602295,2,51 
-2141.130127,2,325 
-2141.442139,2,292 284 
-2141.335205,3,333 
-2141.635010,1,226 
-2142.886963,4,531 
-2142.993896,4,335 
-2143.037598,1,354 
-2142.742676,4,227 
-2142.064697,2,224 
-2142.172607,1,243 
-2142.100586,2,50 
-2142.172607,2,51 
-2142.171631,4,615 
-2142.680176,6,291 283 
-2142.681152,2,614 
-2141.912354,3,131 
-2141.726318,3,606 
-2142.201416,2,324 
-2141.466553,2,563 
-2142.383545,1,129 
-2142.313477,3,159 
-2141.840332,13,325 
-2141.383545,3,16 
-2141.133545,4,150 
-2141.054443,1,50 
-2141.511475,2,18 
-2141.146484,1,297 
-2141.882324,2,562 
-2142.985107,3,225 
-2142.598145,3,398 
-2142.919189,1,226 
-2141.077881,5,120 
-2140.911865,1,617 
-2140.993896,4,51 
-2141.468994,1,324 
-2141.425537,3,164 
-2140.459961,5,611 
-2141.871582,2,79 
-2140.979248,1,605 
-2141.794678,1,603 
-2141.712646,4,272 
-2141.888672,1,618 
-2142.385498,5,334 
-2142.587402,3,615 
-2142.979492,14,399 
-2143.458984,1,13 
-2143.264160,3,617 
-2144.085693,4,610 
-2143.693604,8,398 
-2142.698730,5,111 
-2142.411865,1,429 
-2139.781006,1,546 
-2140.024902,7,149 
-2141.888184,6,121 
-2141.968262,3,614 
-2142.260254,7,160 
-2142.146240,2,244 
-2142.310059,2,618 
-2142.615967,1,428 
-2142.365234,1,300 
-2142.304199,3,615 
-2142.000000,3,227 
-2141.948486,7,353 
-2140.875977,1,605 
-2140.753418,4,547 
